/* DATA DESCRIPTION:
Citation:	Ramesh, Kirti; Hu, Marian Y; Thomsen, Jörn; Bleich, Markus; Melzner, Frank (2017): Seawater carbonate chemistry and calcifying fluid carbonate chemistry, shell length of Mussel larvae. PANGAEA, https://doi.org/10.1594/PANGAEA.891437
Abstract:	Understanding mollusk calcification sensitivity to ocean acidification (OA) requires a better knowledge of calcification mechanisms. Especially in rapidly calcifying larval stages, mechanisms of shell formation are largely unexplored—yet these are the most vulnerable life stages. Here we find rapid generation of crystalline shell material in mussel larvae. We find no evidence for intracellular CaCO3 formation, indicating that mineral formation could be constrained to the calcifying space beneath the shell. Using microelectrodes we show that larvae can increase pH and [CO3]2−beneath the growing shell, leading to a ~1.5-fold elevation in calcium carbonate saturation state (Omega arag). Larvae exposed to OA exhibit a drop in pH, [CO3]2− and Omega arag at the site of calcification, which correlates with decreased shell growth, and, eventually, shell dissolution. Our findings help explain why bivalve larvae can form shells under moderate acidification scenarios and provide a direct link between ocean carbonate chemistry and larval calcification rate.
Keyword(s):	Acid-base regulation; Animalia; Baltic Sea; Baltic Sea; Benthic animals; Benthos; Bottles or small containers/Aquaria (<20 L); Calcification/Dissolution; Coast and continental shelf; Growth/Morphology; Laboratory experiment; Mollusca; Mytilus edulis; Single species; Temperate
Related to:	Ramesh, Kirti; Hu, Marian Y; Thomsen, Jörn; Bleich, Markus; Melzner, Frank (2017): Mussel larvae modify calcifying fluid carbonate chemistry to promote calcification. Nature Communications, 8(1), https://doi.org/10.1038/s41467-017-01806-8
Original version:	Ramesh, Kirti; Hu, Marian Y; Thomsen, Jörn; Bleich, Markus; Melzner, Frank (2017): Carbonate chemistry at the site of mineralization in mussel larvae. PANGAEA, https://doi.org/10.1594/PANGAEA.881869
Further details:	Gattuso, Jean-Pierre; Epitalon, Jean-Marie; Lavigne, Héloise; Orr, James C; Gentili, Bernard; Proye, Aurélien; Soetaert, Karline; Rae, James (2016): seacarb: seawater carbonate chemistry with R. R package version 3.1. https://cran.r-project.org/package=seacarb
Project(s):	Ocean Acidification International Coordination Centre (OA-ICC) (URI: http://www.iaea.org/ocean-acidification/page.php?page=2181)
Comment:	In order to allow full comparability with other ocean acidification data sets, the R package seacarb (Gattuso et al, 2016) was used to compute a complete and consistent set of carbonate system variables, as described by Nisumaa et al. (2010). In this dataset the original values were archived in addition with the recalculated parameters (see related PI). The date of carbonate chemistry calculation by seacarb is 2018-05-23.
Parameter(s):	Type (Type) * PI: Ramesh, Kirti (https://orcid.org/0000-0001-7889-6722, kramesh@geomar.de) * COMMENT: study
	Species (Species) * PI: Ramesh, Kirti (https://orcid.org/0000-0001-7889-6722, kramesh@geomar.de)
	Registration number of species (Reg spec no) * PI: Ramesh, Kirti (https://orcid.org/0000-0001-7889-6722, kramesh@geomar.de)
	Uniform resource locator/link to reference (URL ref) * PI: Ramesh, Kirti (https://orcid.org/0000-0001-7889-6722, kramesh@geomar.de) * COMMENT: WoRMS Aphia ID
	Experiment (Exp) * PI: Ramesh, Kirti (https://orcid.org/0000-0001-7889-6722, kramesh@geomar.de)
	Time in hours [h] (Time) * PI: Ramesh, Kirti (https://orcid.org/0000-0001-7889-6722, kramesh@geomar.de) * COMMENT: post fertilization
	Replicate (Replicate) * PI: Ramesh, Kirti (https://orcid.org/0000-0001-7889-6722, kramesh@geomar.de)
	Calcium per individual [µmol/#] (Ca2+) * PI: Ramesh, Kirti (https://orcid.org/0000-0001-7889-6722, kramesh@geomar.de)
	Carbonate ion [µmol/kg] ([CO3]2-) * PI: Ramesh, Kirti (https://orcid.org/0000-0001-7889-6722, kramesh@geomar.de) * COMMENT: seawater
	Carbonate ion [µmol/kg] ([CO3]2-) * PI: Ramesh, Kirti (https://orcid.org/0000-0001-7889-6722, kramesh@geomar.de) * COMMENT: calcification space
	delta (delta) * PI: Ramesh, Kirti (https://orcid.org/0000-0001-7889-6722, kramesh@geomar.de) * COMMENT: Delta [CO32-]
	pH (pH) * PI: Ramesh, Kirti (https://orcid.org/0000-0001-7889-6722, kramesh@geomar.de) * COMMENT: seawater
	pH (pH) * PI: Ramesh, Kirti (https://orcid.org/0000-0001-7889-6722, kramesh@geomar.de) * COMMENT: calcification space
	delta (delta) * PI: Ramesh, Kirti (https://orcid.org/0000-0001-7889-6722, kramesh@geomar.de) * COMMENT: Delta pH (CS-SW)
	Calcium [mmol/kg] (Ca2+) * PI: Ramesh, Kirti (https://orcid.org/0000-0001-7889-6722, kramesh@geomar.de) * COMMENT: seawater
	Calcium [mmol/kg] (Ca2+) * PI: Ramesh, Kirti (https://orcid.org/0000-0001-7889-6722, kramesh@geomar.de) * COMMENT: calcification space
	delta (delta) * PI: Ramesh, Kirti (https://orcid.org/0000-0001-7889-6722, kramesh@geomar.de) * COMMENT: Delta Calcium [Ca2+]
	Fluorescence [arbitrary units] (Fluorescence) * PI: Ramesh, Kirti (https://orcid.org/0000-0001-7889-6722, kramesh@geomar.de) * COMMENT: shell
	Shell length [mm] (Shell l) * PI: Ramesh, Kirti (https://orcid.org/0000-0001-7889-6722, kramesh@geomar.de)
	Shell length, standard deviation [±] (Shell l std dev) * PI: Ramesh, Kirti (https://orcid.org/0000-0001-7889-6722, kramesh@geomar.de)
	Salinity (Sal) * PI: Ramesh, Kirti (https://orcid.org/0000-0001-7889-6722, kramesh@geomar.de)
	Temperature, water [°C] (Temp) * PI: Ramesh, Kirti (https://orcid.org/0000-0001-7889-6722, kramesh@geomar.de)
	Partial pressure of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (pCO2water_SST_wet) * PI: Ramesh, Kirti (https://orcid.org/0000-0001-7889-6722, kramesh@geomar.de)
	Carbon, inorganic, dissolved [µmol/kg] (DIC) * PI: Ramesh, Kirti (https://orcid.org/0000-0001-7889-6722, kramesh@geomar.de)
	pH (pH) * PI: Ramesh, Kirti (https://orcid.org/0000-0001-7889-6722, kramesh@geomar.de) * COMMENT: NBS scale
	Partial pressure of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (pCO2water_SST_wet) * PI: Ramesh, Kirti (https://orcid.org/0000-0001-7889-6722, kramesh@geomar.de)
	Alkalinity, total [µmol/kg] (AT) * PI: Ramesh, Kirti (https://orcid.org/0000-0001-7889-6722, kramesh@geomar.de)
	Carbonate ion [µmol/kg] ([CO3]2-) * PI: Ramesh, Kirti (https://orcid.org/0000-0001-7889-6722, kramesh@geomar.de)
	Aragonite saturation state (Omega Arg) * PI: Ramesh, Kirti (https://orcid.org/0000-0001-7889-6722, kramesh@geomar.de)
	Carbonate system computation flag (CSC flag) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	pH (pH) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010) * COMMENT: total scale
	Carbon dioxide [µmol/kg] (CO2) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Fugacity of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (fCO2water_SST_wet) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Partial pressure of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (pCO2water_SST_wet) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Bicarbonate ion [µmol/kg] ([HCO3]-) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Carbonate ion [µmol/kg] ([CO3]2-) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Alkalinity, total [µmol/kg] (AT) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Aragonite saturation state (Omega Arg) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Calcite saturation state (Omega Cal) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0)
Size:	13036 data points
*/
Type (study)	Species	Reg spec no	URL ref (WoRMS Aphia ID)	Exp	Time [h] (post fertilization)	Replicate	Ca2+ [µmol/#]	[CO3]2- [µmol/kg] (seawater)	[CO3]2- [µmol/kg] (calcification space)	delta (Delta [CO32-])	pH (seawater)	pH (calcification space)	delta (Delta pH (CS-SW))	Ca2+ [mmol/kg] (seawater)	Ca2+ [mmol/kg] (calcification space)	delta (Delta Calcium [Ca2+])	Fluorescence [arbitrary units] (shell)	Shell l [mm]	Shell l std dev [±]	Sal	Temp [°C]	pCO2water_SST_wet [µatm]	DIC [µmol/kg]	pH (NBS scale)	pCO2water_SST_wet [µatm]	AT [µmol/kg]	[CO3]2- [µmol/kg]	Omega Arg	CSC flag	pH (total scale)	CO2 [µmol/kg]	fCO2water_SST_wet [µatm]	pCO2water_SST_wet [µatm]	[HCO3]- [µmol/kg]	[CO3]2- [µmol/kg]	AT [µmol/kg]	Omega Arg	Omega Cal
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	0	1	0.00043																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	0	2	0.00130																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	0	3	0.00135																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	0	4	0.00105																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	0	5	0.00130																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	4	1	0.00041																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	4	2	0.00170																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	4	3	0.00105																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	4	4	0.00195																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	4	5	0.00128																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	18	1	0.00155																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	18	2	0.00318																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	18	3	0.00331																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	18	4	0.00315																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	18	5	0.00332																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	20	1	0.00183																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	20	2	0.00304																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	20	3	0.00360																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	20	4	0.00349																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	20	5	0.00320																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	22	1	0.00244																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	22	2	0.00336																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	22	3	0.00362																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	22	4	0.00346																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	22	5	0.00345																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	24	1	0.01433																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	24	2	0.04500																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	24	3	0.04511																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	24	4	0.04429																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	24	5	0.04497																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	27	1	0.12800																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	27	2	0.08398																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	27	3	0.06750																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	27	4	0.08700																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	27	5	0.09350																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	30	1	0.54467																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	30	2	0.24250																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	30	3	0.12550																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	30	4	0.13555																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	30	5	0.25400																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	35	1	0.50933																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	35	2	0.50750																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	35	3	0.34950																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	35	4	0.26650																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	35	5	0.39800																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	40	1	0.72200																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	40	2	1.00950																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	40	3	0.86600																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	40	4	0.79050																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	1	40	5	0.80500																															
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	3_1				88.44	98.68	10.24	8.12	8.30	0.18	5.13	5.25	0.12				15.1	16.5	400	1915.83	8.19	445	2018.91	94.66	1.52	27	8.05	17.72	443.07	444.64	1807.14	90.97	2015.41	1.46	2.47
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	3_1				88.44	102.11	13.67	8.11	8.29	0.18	5.09	5.27	0.18				15.1	16.5	400	1915.83	8.19	445	2018.91	94.66	1.52	27	8.05	17.72	443.07	444.64	1807.14	90.97	2015.41	1.46	2.47
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	3_1				88.44	102.11	13.67	8.12	8.29	0.18	5.15	5.33	0.18				15.1	16.5	400	1915.83	8.19	445	2018.91	94.66	1.52	27	8.05	17.72	443.07	444.64	1807.14	90.97	2015.41	1.46	2.47
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	3_1				88.44	98.68	10.24	8.11	8.27	0.17	5.11	5.29	0.18				15.1	16.5	400	1915.83	8.19	445	2018.91	94.66	1.52	27	8.05	17.72	443.07	444.64	1807.14	90.97	2015.41	1.46	2.47
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	3_1				91.84	98.68	6.84	8.11	8.30	0.19	5.09	5.35	0.26				15.1	16.5	400	1915.83	8.19	445	2018.91	94.66	1.52	27	8.05	17.72	443.07	444.64	1807.14	90.97	2015.41	1.46	2.47
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	3_1				71.53	78.27	6.74	7.95	8.15	0.20	5.17	5.41	0.24				15.1	16.5	800	1955.05	8.07	607	2026.11	74.44	1.19	27	7.93	24.04	601.14	603.28	1859.98	71.03	2022.63	1.14	1.93
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	3_1				68.18	78.27	10.10	7.96	8.15	0.20	5.15	5.37	0.22				15.1	16.5	800	1955.05	8.07	607	2026.11	74.44	1.19	27	7.93	24.04	601.14	603.28	1859.98	71.03	2022.63	1.14	1.93
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	3_1				71.53	81.65	10.12	7.95	8.15	0.20	5.17	5.35	0.18				15.1	16.5	800	1955.05	8.07	607	2026.11	74.44	1.19	27	7.93	24.04	601.14	603.28	1859.98	71.03	2022.63	1.14	1.93
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	3_1				71.53	78.27	6.74	7.95	8.15	0.20	5.17	5.37	0.20				15.1	16.5	800	1955.05	8.07	607	2026.11	74.44	1.19	27	7.93	24.04	601.14	603.28	1859.98	71.03	2022.63	1.14	1.93
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	3_1				71.53	78.27	6.74	7.95	8.15	0.19	5.15	5.35	0.20				15.1	16.5	800	1955.05	8.07	607	2026.11	74.44	1.19	27	7.93	24.04	601.14	603.28	1859.98	71.03	2022.63	1.14	1.93
laboratory	Mytilus edulis (mollusk)	140480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140480	3_1				38.31	44.90	6.58	7.82	7.90	0.08	5.09	5.27	0.18				15.1	16.5	1250	1994.27	7.86	1020	2013.69	46.71	0.75	27	7.72	40.02	1000.76	1004.33	1909.29	44.96	2012.39	0.72	1.22
