/* DATA DESCRIPTION:
Citation:	Bitter, M C; Kapsenberg, Lydia; Gattuso, Jean-Pierre; Pfister, Catherine A (2019): Seawater carbonate chemistry and larval size, number of significant SNPs of Mytilus galloprovincialis. PANGAEA, https://doi.org/10.1594/PANGAEA.911395, 
	Supplement to: Bitter, MC et al. (2019): Standing genetic variation fuels rapid adaptation to ocean acidification. Nature Communications, 10(1), https://doi.org/10.1038/s41467-019-13767-1
Abstract:	Global climate change has intensified the need to assess the capacity for natural populations to adapt to abrupt shifts in the environment. Reductions in seawater pH constitute a conspicuous global change stressor that is affecting marine ecosystems globally. Here, we quantify the phenotypic and genetic modifications associated with rapid adaptation to reduced seawater pH in the Mediterranean mussel, Mytilus galloprovincialis. We reared a genetically diverse larval population in two pH treatments (pHT 8.1 and 7.4) and tracked changes in the shell-size distribution and genetic variation through settlement. Additionally, we identified differences in the signatures of selection on shell growth in each pH environment. Both phenotypic and genetic data show that standing variation can facilitate adaptation to declines in seawater pH. This work provides insight into the processes underpinning rapid evolution, and demonstrates the importance of maintaining variation within natural populations to bolster species' adaptive capacity as global change progresses.
Keyword(s):	Animalia; Bottles or small containers/Aquaria (<20 L); Coast and continental shelf; Gene expression (incl. proteomics); Growth/Morphology; Laboratory experiment; Mediterranean Sea; Mollusca; Mytilus galloprovincialis; Pelagos; Single species; Temperate; Zooplankton
Further details:	Gattuso, Jean-Pierre; Epitalon, Jean-Marie; Lavigne, Héloise; Orr, James C; Gentili, Bernard; Hagens, Mathilde; Hofmann, Andreas; Mueller, Jens-Daniel; Proye, Aurélien; Rae, James; Soetaert, Karline (2019): seacarb: seawater carbonate chemistry with R. R package version 3.2.12. https://CRAN.R-project.org/package=seacarb
Project(s):	Ocean Acidification International Coordination Centre (OA-ICC) (URI: http://www.iaea.org/ocean-acidification/page.php?page=2181)
Coverage:	LATITUDE: 43.415000 * LONGITUDE: 3.688000
	DATE/TIME START: 2016-10-11T00:00:00 * DATE/TIME END: 2016-10-11T00:00:00
Event(s):	Thau_Lagoon * LATITUDE: 43.415000 * LONGITUDE: 3.688000 * DATE/TIME: 2016-10-11T00:00:00 * METHOD/DEVICE: Experiment (EXP)
Comment:	In order to allow full comparability with other ocean acidification data sets, the R package seacarb (Gattuso et al, 2019) was used to compute a complete and consistent set of carbonate system variables, as described by Nisumaa et al. (2010). In this dataset the original values were archived in addition with the recalculated parameters (see related PI). The date of carbonate chemistry calculation by seacarb is 2020-01-28.
Parameter(s):	Type (Type) * PI: Bitter, M C (https://orcid.org/0000-0001-7607-2375) * COMMENT: study
	Species (Species) * PI: Bitter, M C (https://orcid.org/0000-0001-7607-2375)
	Registration number of species (Reg spec no) * PI: Bitter, M C (https://orcid.org/0000-0001-7607-2375)
	Uniform resource locator/link to reference (URL ref) * PI: Bitter, M C (https://orcid.org/0000-0001-7607-2375) * COMMENT: WoRMS Aphia ID
	Figure (Fig) * PI: Bitter, M C (https://orcid.org/0000-0001-7607-2375)
	Identification (ID) * PI: Bitter, M C (https://orcid.org/0000-0001-7607-2375) * COMMENT: Larval Bucket
	Treatment (Treat) * PI: Bitter, M C (https://orcid.org/0000-0001-7607-2375)
	Time in days [days] (Time) * PI: Bitter, M C (https://orcid.org/0000-0001-7607-2375)
	Size (Size) * PI: Bitter, M C (https://orcid.org/0000-0001-7607-2375) * COMMENT: class
	Identification (ID) * PI: Bitter, M C (https://orcid.org/0000-0001-7607-2375) * COMMENT: Larval Bucket
	Length [µm] (l) * PI: Bitter, M C (https://orcid.org/0000-0001-7607-2375)
	Height [µm] (h) * PI: Bitter, M C (https://orcid.org/0000-0001-7607-2375)
	Category (Cat) * PI: Bitter, M C (https://orcid.org/0000-0001-7607-2375) * COMMENT: Test
	Replicates [#] (Repl) * PI: Bitter, M C (https://orcid.org/0000-0001-7607-2375)
	Number of single nucleotide polymorphisms [#] (SNPs) * PI: Bitter, M C (https://orcid.org/0000-0001-7607-2375) * COMMENT: Selected Loci
	Number of single nucleotide polymorphisms [#] (SNPs) * PI: Bitter, M C (https://orcid.org/0000-0001-7607-2375) * COMMENT: Corrected
	pH (pH) * PI: Bitter, M C (https://orcid.org/0000-0001-7607-2375) * METHOD/DEVICE: Potentiometric * COMMENT: Total scale
	Aragonite saturation state (Omega Arg) * PI: Bitter, M C (https://orcid.org/0000-0001-7607-2375) * METHOD/DEVICE: Calculated using seacarb
	Partial pressure of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (pCO2water_SST_wet) * PI: Bitter, M C (https://orcid.org/0000-0001-7607-2375) * METHOD/DEVICE: Calculated using seacarb
	Alkalinity, total [µmol/kg] (AT) * PI: Bitter, M C (https://orcid.org/0000-0001-7607-2375) * METHOD/DEVICE: Potentiometric titration
	Temperature, water [°C] (Temp) * PI: Bitter, M C (https://orcid.org/0000-0001-7607-2375)
	Salinity (Sal) * PI: Bitter, M C (https://orcid.org/0000-0001-7607-2375)
	Salinity, standard deviation [±] (Sal std dev) * PI: Bitter, M C (https://orcid.org/0000-0001-7607-2375)
	Carbonate system computation flag (CSC flag) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Carbon dioxide [µmol/kg] (CO2) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Fugacity of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (fCO2water_SST_wet) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Partial pressure of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (pCO2water_SST_wet) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Bicarbonate ion [µmol/kg] ([HCO3]-) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Carbonate ion [µmol/kg] ([CO3]2-) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Carbon, inorganic, dissolved [µmol/kg] (DIC) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Aragonite saturation state (Omega Arg) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Calcite saturation state (Omega Cal) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Size:	68882 data points
*/
Type (study)	Species	Reg spec no	URL ref (WoRMS Aphia ID)	Fig	ID (Larval Bucket)	Treat	Time [days]	Size (class)	ID (Larval Bucket)	l [µm]	h [µm]	Cat (Test)	Repl [#]	SNPs [#] (Selected Loci)	SNPs [#] (Corrected)	pH (Total scale, Potentiometric)	Omega Arg (Calculated using seacarb)	pCO2water_SST_wet [µatm] (Calculated using seacarb)	AT [µmol/kg] (Potentiometric titration)	Temp [°C]	Sal	Sal std dev [±]	CSC flag (Calculated using seacarb afte...)	CO2 [µmol/kg] (Calculated using seacarb afte...)	fCO2water_SST_wet [µatm] (Calculated using seacarb afte...)	pCO2water_SST_wet [µatm] (Calculated using seacarb afte...)	[HCO3]- [µmol/kg] (Calculated using seacarb afte...)	[CO3]2- [µmol/kg] (Calculated using seacarb afte...)	DIC [µmol/kg] (Calculated using seacarb afte...)	Omega Arg (Calculated using seacarb afte...)	Omega Cal (Calculated using seacarb afte...)
laboratory	Mytilus galloprovincialis (mollusk)	151896	https://www.marinespecies.org/aphia.php?p=taxdetails&id=151896	2	1	Low pH	3		1	104.603	73.722					7.43	0.850	2128.5	2567	17.25	37.6	0.1	8	73.26	2120.88	2128.4	2430.00	56.11	2559.37	0.850	1.31
laboratory	Mytilus galloprovincialis (mollusk)	151896	https://www.marinespecies.org/aphia.php?p=taxdetails&id=151896	2	1	Low pH	3		2	93.614	70.142					7.43	0.850	2128.5	2567	17.25	37.6	0.1	8	73.26	2120.88	2128.4	2430.00	56.11	2559.37	0.850	1.31
laboratory	Mytilus galloprovincialis (mollusk)	151896	https://www.marinespecies.org/aphia.php?p=taxdetails&id=151896	2	1	Low pH	3		3	105.903	77.162					7.43	0.850	2128.5	2567	17.25	37.6	0.1	8	73.26	2120.88	2128.4	2430.00	56.11	2559.37	0.850	1.31
laboratory	Mytilus galloprovincialis (mollusk)	151896	https://www.marinespecies.org/aphia.php?p=taxdetails&id=151896	2	1	Low pH	3		4	102.942	72.050					7.43	0.850	2128.5	2567	17.25	37.6	0.1	8	73.26	2120.88	2128.4	2430.00	56.11	2559.37	0.850	1.31
laboratory	Mytilus galloprovincialis (mollusk)	151896	https://www.marinespecies.org/aphia.php?p=taxdetails&id=151896	2	1	Low pH	3		5	106.929	73.177					7.43	0.850	2128.5	2567	17.25	37.6	0.1	8	73.26	2120.88	2128.4	2430.00	56.11	2559.37	0.850	1.31
laboratory	Mytilus galloprovincialis (mollusk)	151896	https://www.marinespecies.org/aphia.php?p=taxdetails&id=151896	2	1	Low pH	3		6	95.466	68.153					7.43	0.850	2128.5	2567	17.25	37.6	0.1	8	73.26	2120.88	2128.4	2430.00	56.11	2559.37	0.850	1.31
laboratory	Mytilus galloprovincialis (mollusk)	151896	https://www.marinespecies.org/aphia.php?p=taxdetails&id=151896	2	1	Low pH	3		7	96.581	70.034					7.43	0.850	2128.5	2567	17.25	37.6	0.1	8	73.26	2120.88	2128.4	2430.00	56.11	2559.37	0.850	1.31
laboratory	Mytilus galloprovincialis (mollusk)	151896	https://www.marinespecies.org/aphia.php?p=taxdetails&id=151896	2	1	Low pH	3		8	110.198	72.905					7.43	0.850	2128.5	2567	17.25	37.6	0.1	8	73.26	2120.88	2128.4	2430.00	56.11	2559.37	0.850	1.31
laboratory	Mytilus galloprovincialis (mollusk)	151896	https://www.marinespecies.org/aphia.php?p=taxdetails&id=151896	2	1	Low pH	3		9	105.938	74.043					7.43	0.850	2128.5	2567	17.25	37.6	0.1	8	73.26	2120.88	2128.4	2430.00	56.11	2559.37	0.850	1.31
laboratory	Mytilus galloprovincialis (mollusk)	151896	https://www.marinespecies.org/aphia.php?p=taxdetails&id=151896	2	1	Low pH	3		10	94.931	69.045					7.43	0.850	2128.5	2567	17.25	37.6	0.1	8	73.26	2120.88	2128.4	2430.00	56.11	2559.37	0.850	1.31
laboratory	Mytilus galloprovincialis (mollusk)	151896	https://www.marinespecies.org/aphia.php?p=taxdetails&id=151896	2	1	Low pH	3		11	106.667	76.800					7.43	0.850	2128.5	2567	17.25	37.6	0.1	8	73.26	2120.88	2128.4	2430.00	56.11	2559.37	0.850	1.31
laboratory	Mytilus galloprovincialis (mollusk)	151896	https://www.marinespecies.org/aphia.php?p=taxdetails&id=151896	2	1	Low pH	3		12	100.231	70.258					7.43	0.850	2128.5	2567	17.25	37.6	0.1	8	73.26	2120.88	2128.4	2430.00	56.11	2559.37	0.850	1.31
laboratory	Mytilus galloprovincialis (mollusk)	151896	https://www.marinespecies.org/aphia.php?p=taxdetails&id=151896	2	1	Low pH	3		13	84.248	56.539					7.43	0.850	2128.5	2567	17.25	37.6	0.1	8	73.26	2120.88	2128.4	2430.00	56.11	2559.37	0.850	1.31
laboratory	Mytilus galloprovincialis (mollusk)	151896	https://www.marinespecies.org/aphia.php?p=taxdetails&id=151896	2	1	Low pH	3		14	104.686	70.738					7.43	0.850	2128.5	2567	17.25	37.6	0.1	8	73.26	2120.88	2128.4	2430.00	56.11	2559.37	0.850	1.31
laboratory	Mytilus galloprovincialis (mollusk)	151896	https://www.marinespecies.org/aphia.php?p=taxdetails&id=151896	2	1	Low pH	3		15	98.242	73.356					7.43	0.850	2128.5	2567	17.25	37.6	0.1	8	73.26	2120.88	2128.4	2430.00	56.11	2559.37	0.850	1.31
laboratory	Mytilus galloprovincialis (mollusk)	151896	https://www.marinespecies.org/aphia.php?p=taxdetails&id=151896	2	1	Low pH	3		16	100.455	71.483					7.43	0.850	2128.5	2567	17.25	37.6	0.1	8	73.26	2120.88	2128.4	2430.00	56.11	2559.37	0.850	1.31
laboratory	Mytilus galloprovincialis (mollusk)	151896	https://www.marinespecies.org/aphia.php?p=taxdetails&id=151896	2	1	Low pH	3		17	96.013	72.433					7.43	0.850	2128.5	2567	17.25	37.6	0.1	8	73.26	2120.88	2128.4	2430.00	56.11	2559.37	0.850	1.31
laboratory	Mytilus galloprovincialis (mollusk)	151896	https://www.marinespecies.org/aphia.php?p=taxdetails&id=151896	2	1	Low pH	3		18	94.372	69.577					7.43	0.850	2128.5	2567	17.25	37.6	0.1	8	73.26	2120.88	2128.4	2430.00	56.11	2559.37	0.850	1.31
laboratory	Mytilus galloprovincialis (mollusk)	151896	https://www.marinespecies.org/aphia.php?p=taxdetails&id=151896	2	1	Low pH	3		19	105.965	68.846					7.43	0.850	2128.5	2567	17.25	37.6	0.1	8	73.26	2120.88	2128.4	2430.00	56.11	2559.37	0.850	1.31
laboratory	Mytilus galloprovincialis (mollusk)	151896	https://www.marinespecies.org/aphia.php?p=taxdetails&id=151896	2	1	Low pH	3		20	103.279	76.199					7.43	0.850	2128.5	2567	17.25	37.6	0.1	8	73.26	2120.88	2128.4	2430.00	56.11	2559.37	0.850	1.31
laboratory	Mytilus galloprovincialis (mollusk)	151896	https://www.marinespecies.org/aphia.php?p=taxdetails&id=151896	2	1	Low pH	3		21	91.175	69.614					7.43	0.850	2128.5	2567	17.25	37.6	0.1	8	73.26	2120.88	2128.4	2430.00	56.11	2559.37	0.850	1.31
laboratory	Mytilus galloprovincialis (mollusk)	151896	https://www.marinespecies.org/aphia.php?p=taxdetails&id=151896	2	1	Low pH	3		22	99.823	68.015					7.43	0.850	2128.5	2567	17.25	37.6	0.1	8	73.26	2120.88	2128.4	2430.00	56.11	2559.37	0.850	1.31
laboratory	Mytilus galloprovincialis (mollusk)	151896	https://www.marinespecies.org/aphia.php?p=taxdetails&id=151896	2	1	Low pH	3		23	95.877	71.152					7.43	0.850	2128.5	2567	17.25	37.6	0.1	8	73.26	2120.88	2128.4	2430.00	56.11	2559.37	0.850	1.31
laboratory	Mytilus galloprovincialis (mollusk)	151896	https://www.marinespecies.org/aphia.php?p=taxdetails&id=151896	2	1	Low pH	3		24	100.226	70.100					7.43	0.850	2128.5	2567	17.25	37.6	0.1	8	73.26	2120.88	2128.4	2430.00	56.11	2559.37	0.850	1.31
laboratory	Mytilus galloprovincialis (mollusk)	151896	https://www.marinespecies.org/aphia.php?p=taxdetails&id=151896	2	1	Low pH	3		25	98.615	73.194					7.43	0.850	2128.5	2567	17.25	37.6	0.1	8	73.26	2120.88	2128.4	2430.00	56.11	2559.37	0.850	1.31
laboratory	Mytilus galloprovincialis (mollusk)	151896	https://www.marinespecies.org/aphia.php?p=taxdetails&id=151896	2	1	Low pH	3		26	101.149	69.038					7.43	0.850	2128.5	2567	17.25	37.6	0.1	8	73.26	2120.88	2128.4	2430.00	56.11	2559.37	0.850	1.31
laboratory	Mytilus galloprovincialis (mollusk)	151896	https://www.marinespecies.org/aphia.php?p=taxdetails&id=151896	2	1	Low pH	3		27	104.274	74.562					7.43	0.850	2128.5	2567	17.25	37.6	0.1	8	73.26	2120.88	2128.4	2430.00	56.11	2559.37	0.850	1.31
laboratory	Mytilus galloprovincialis (mollusk)	151896	https://www.marinespecies.org/aphia.php?p=taxdetails&id=151896	2	1	Low pH	3		28	93.514	67.320					7.43	0.850	2128.5	2567	17.25	37.6	0.1	8	73.26	2120.88	2128.4	2430.00	56.11	2559.37	0.850	1.31
laboratory	Mytilus galloprovincialis (mollusk)	151896	https://www.marinespecies.org/aphia.php?p=taxdetails&id=151896	2	1	Low pH	3		29	105.664	76.756					7.43	0.850	2128.5	2567	17.25	37.6	0.1	8	73.26	2120.88	2128.4	2430.00	56.11	2559.37	0.850	1.31
laboratory	Mytilus galloprovincialis (mollusk)	151896	https://www.marinespecies.org/aphia.php?p=taxdetails&id=151896	2	1	Low pH	3		30	108.480	71.636					7.43	0.850	2128.5	2567	17.25	37.6	0.1	8	73.26	2120.88	2128.4	2430.00	56.11	2559.37	0.850	1.31
